country,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Asia,2011.0,4268479060.0,45400767594496.0,15.308,6.207,10.952,46.75,20.094,85.77,0.864,0.069,675.671,7.332,2102.904,7212.138,30784.859,1278.498,5457.24,10.513,2696.377,6640.294,28343.955,54.963,45.62,9935.47,9928.95,15.47,5.084,3264.926,15809.137,1.6924,5.763,3390.582,1879.283,8021.68,14578.622,62228.543,80.791,92.216,7.323,761.463,11159.685,442.638,1889.39,2614.44,6.187,650.423,2615.134,11162.643,19.029,16.538,6708.7,1.245,20.546,3291.865,280.109,1195.64,771.203,12.042,4.878,-1.788,-125.661,5252.422,446.827,1907.27,1230.514,19.209,7.784,6.52,0.066,-17.021,-273.297,1285.972,113.741,485.5,301.272,4.89,1.906,2.663,526.215,20283.998,158.148,675.05,4752.043,5.809,1172.438,5002.99,21355.156,6.799,30.059,295.352,105.79,20.02,7.464,21.057,24.784,4.69,69.194,1.065,0.202,0.438,2326.11,67480.969,4.616,147.636,3966.45,333.086,1421.77,929.242,14.319,5.878,77.726,12.461,28.719,2.413,10.3,6.728,0.104,0.043,41.234,87.366,303.765,25.78,110.04,71.165,1.108,0.45
Asia,2012.0,4317165429.0,45400767594496.0,25.309,11.832,13.569,58.582,21.843,94.3,0.905,0.084,672.848,2.294,706.338,7294.415,31491.197,1315.574,5679.55,1.54,436.58,6666.535,28780.535,54.522,45.093,10428.46,10417.08,15.675,3.491,2355.492,16176.462,1.6924,3.49,2171.879,1950.231,8419.47,14917.293,64400.422,80.824,92.216,5.187,578.825,11738.51,469.711,2027.82,2719.032,3.135,349.984,2666.71,11512.627,19.466,16.809,7009.11,13.198,411.891,3703.756,318.306,1374.18,857.914,13.192,5.303,4.04,183.619,5436.041,462.713,1997.61,1259.169,19.176,7.784,11.38,0.109,-28.636,-373.814,912.158,80.849,349.04,211.286,3.351,1.306,4.372,886.715,21170.713,164.946,712.1,4903.846,1.364,291.305,5014.045,21646.461,6.836,30.315,323.593,114.89,20.59,9.395,28.242,26.612,4.769,74.955,1.103,0.198,0.463,2412.944,69836.461,14.934,557.434,4523.883,381.864,1648.57,1047.883,15.826,6.478,50.241,14.167,42.886,3.595,15.52,9.934,0.149,0.061,30.85,91.301,395.066,33.351,143.98,91.511,1.382,0.566
Asia,2013.0,4365286895.0,45400767594496.0,42.238,24.744,19.088,83.325,24.633,107.53,0.978,0.116,672.312,2.007,632.152,7358.817,32123.35,1399.29,6108.3,2.663,766.541,6768.645,29547.076,55.529,44.836,11012.63,11000.13,16.186,2.592,1810.422,16412.869,1.6924,2.054,1322.977,2026.348,8845.59,15055.917,65723.398,80.414,91.732,2.463,289.11,12027.62,469.55,2049.72,2755.287,2.288,263.428,2697.659,11776.055,18.634,16.787,7395.52,8.007,272.469,3976.225,334.83,1461.63,910.874,13.287,5.55,10.083,487.442,5923.483,493.562,2154.54,1356.952,19.586,8.268,12.5,0.114,1.164,5.062,917.22,80.329,350.66,210.117,3.188,1.28,1.898,401.721,21572.434,157.509,687.57,4941.813,-1.072,-232.0,4905.625,21414.461,6.251,30.109,362.692,127.92,20.39,11.664,39.098,29.304,4.671,83.085,1.163,0.185,0.506,2519.91,71646.883,11.93,482.38,5006.264,413.233,1803.88,1146.835,16.399,6.987,87.287,36.95,79.837,6.682,29.17,18.289,0.265,0.111,28.394,109.119,504.185,42.416,185.16,115.499,1.683,0.704
Asia,2014.0,4412496398.0,45400767594496.0,11.144,9.286,20.988,92.611,27.975,123.44,1.063,0.126,663.586,1.559,500.682,7393.554,32624.031,1443.897,6371.19,-1.079,-318.922,6623.95,29228.154,54.875,44.308,11620.98,11610.32,16.688,2.769,1983.703,16686.832,1.6924,2.076,1364.289,2088.994,9217.68,15204.021,67087.688,79.392,91.114,4.314,518.82,12546.44,502.91,2219.09,2843.388,3.785,445.77,2769.821,12221.824,19.113,17.04,7704.45,9.178,338.945,4315.169,362.176,1598.1,977.943,13.764,5.861,11.013,619.411,6542.894,542.242,2392.64,1482.81,20.608,8.886,10.66,0.092,7.753,65.192,982.412,85.582,377.63,222.643,3.253,1.334,1.598,344.785,21917.219,142.187,627.4,4967.079,0.529,113.285,4878.813,21527.746,5.404,29.766,419.936,146.17,22.73,15.676,57.245,33.126,5.151,95.17,1.259,0.196,0.57,2631.236,73630.586,11.623,554.219,5560.482,456.66,2015.01,1260.167,17.355,7.552,102.784,81.09,160.926,13.435,59.28,36.471,0.511,0.219,14.102,67.654,571.84,47.923,211.46,129.596,1.821,0.777
Asia,2015.0,4458250376.0,61944764773171.2,-16.046,-14.861,17.44,77.75,32.528,145.02,1.232,0.104,649.917,-1.104,-360.145,7236.895,32263.887,1411.264,6291.77,-1.457,-425.855,6460.449,28802.299,53.466,43.022,11784.84,11767.729,16.66,1.852,1364.0,16821.529,1.6334,1.305,875.25,2057.731,9173.88,15244.307,67962.938,77.958,90.624,3.469,435.174,12981.614,508.87,2268.67,2911.818,2.482,303.303,2809.427,12525.127,19.279,17.31,7648.05,4.111,150.664,4465.833,373.732,1666.19,1001.701,14.159,5.955,7.438,488.752,7031.646,581.809,2593.85,1577.221,22.042,9.376,17.11,0.145,12.736,118.525,1100.937,95.517,425.84,246.944,3.619,1.468,3.651,800.215,22717.434,137.597,613.44,5095.594,4.153,894.082,5029.289,22421.828,5.213,30.292,491.91,169.54,24.52,16.895,71.974,38.028,5.5,110.337,1.441,0.208,0.656,2639.54,74994.586,6.481,370.227,5930.709,486.292,2168.01,1330.277,18.423,7.908,54.112,85.604,246.53,20.463,91.23,55.297,0.775,0.329,14.118,76.846,648.686,54.068,241.05,145.502,2.048,0.865
Asia,2016.0,4502955714.0,78633001549824.0,33.007,25.663,22.966,103.413,32.21,145.04,1.176,0.136,642.091,-1.263,-407.459,7074.56,31856.428,1448.964,6524.62,-5.1,-1468.791,6070.126,27333.508,52.909,41.861,12340.84,12331.72,17.276,1.474,1105.203,16899.965,1.5814,0.722,490.805,2111.369,9507.399,15201.958,68453.742,77.097,89.953,0.295,38.239,13019.854,532.368,2397.23,2891.402,-0.959,-120.095,2754.864,12405.032,19.44,17.109,7918.09,3.916,147.425,4613.258,383.186,1725.47,1024.496,13.992,6.062,9.869,614.4,7646.046,627.215,2824.32,1698.006,22.903,10.047,9.12,0.074,11.859,123.276,1224.212,105.822,476.51,271.869,3.864,1.609,3.786,860.025,23577.459,130.037,585.55,5235.996,3.731,836.607,5165.148,23258.436,4.748,30.982,499.17,171.59,26.55,1.711,7.26,38.106,5.896,110.854,1.391,0.215,0.656,2738.583,76099.789,9.489,491.125,6421.834,521.393,2347.81,1426.137,19.039,8.439,51.01,123.553,370.083,30.669,138.1,82.187,1.12,0.486,29.629,187.224,835.91,69.432,312.65,185.636,2.535,1.098
Asia,2017.0,4547095064.0,96302799414886.4,-5.209,-5.387,21.558,98.026,37.426,170.18,1.302,0.124,636.987,2.354,749.938,7170.812,32606.365,1519.636,6909.93,2.673,730.686,6171.895,28064.193,52.883,41.237,13063.34,13066.42,17.664,3.904,2971.234,17389.35,1.5210000000000001,3.416,2338.219,2195.901,9984.97,15568.612,70791.961,76.417,89.53,7.155,931.565,13951.419,556.615,2530.98,3068.205,4.408,546.796,2848.374,12951.828,19.37,17.644,8323.14,2.53,88.875,4702.133,389.22,1769.82,1034.096,13.545,5.947,8.477,633.017,8279.062,677.674,3081.45,1820.737,23.583,10.47,-3.08,-0.024,5.581,60.725,1284.937,110.607,502.94,282.584,3.849,1.625,2.785,656.717,24234.176,119.65,544.06,5329.595,-1.493,-347.336,5038.624,22911.1,4.164,30.649,573.449,199.64,29.46,14.776,74.279,43.905,6.479,126.113,1.528,0.225,0.725,2873.575,79071.023,9.043,572.292,6994.126,567.068,2578.51,1538.153,19.734,8.845,57.396,208.985,579.068,47.85,217.58,127.349,1.665,0.732,25.326,205.54,1041.45,86.092,391.47,229.036,2.996,1.317
Asia,2018.0,4588802751.0,96302799414886.4,30.81,30.202,27.944,128.228,42.641,195.67,1.414,0.156,632.99,3.033,989.037,7321.169,33595.402,1612.872,7401.15,6.392,1793.832,6506.714,29858.025,53.492,40.989,13832.51,13835.87,18.115,3.656,2890.836,17861.273,1.5210000000000001,2.936,2078.555,2279.067,10458.189,15880.071,72870.516,75.588,88.908,4.743,661.712,14613.131,563.99,2588.04,3184.519,2.176,281.775,2883.89,13233.604,18.705,17.829,8757.96,2.342,81.997,4784.13,394.809,1811.7,1042.566,13.094,5.837,10.68,812.282,9091.345,736.07,3377.68,1981.202,24.412,11.092,-3.36,-0.024,11.805,143.282,1428.219,122.566,562.43,311.24,4.065,1.743,1.765,427.807,24661.982,102.205,469.0,5374.383,0.498,114.119,5017.696,23025.219,3.39,30.09,696.194,227.35,31.68,21.065,122.745,49.545,6.904,151.716,1.643,0.229,0.849,3015.137,81961.859,10.467,668.999,7663.125,613.504,2815.25,1669.962,20.347,9.35,42.437,240.914,819.982,67.578,310.1,178.692,2.241,1.0,19.243,193.141,1234.591,101.573,466.1,269.044,3.369,1.506
Asia,2019.0,4627738749.0,96302799414886.4,26.987,34.605,35.186,162.833,48.324,223.63,1.567,0.193,618.811,2.42,813.098,7435.273,34408.5,1626.684,7527.87,4.054,1210.434,6713.529,31068.459,52.732,40.776,14275.99,14275.61,18.255,2.956,2422.609,18234.492,1.5210000000000001,1.942,1415.141,2273.447,10520.92,16052.258,74285.656,73.699,88.032,2.703,394.991,15008.122,549.839,2544.51,3243.079,2.157,285.442,2921.307,13519.046,17.824,17.785,8833.9,6.979,315.024,5099.154,418.468,1936.56,1101.867,13.566,6.043,11.81,1007.471,10098.815,811.344,3754.69,2182.235,26.301,11.968,0.38,0.003,16.527,229.906,1658.125,141.59,655.24,358.301,4.59,1.965,0.84,207.049,24869.031,96.924,448.54,5373.906,-4.096,-943.137,4771.679,22082.082,3.142,29.471,787.894,256.66,33.03,12.986,91.7,55.461,7.137,170.255,1.798,0.231,0.934,3084.792,84384.469,10.907,777.565,8440.69,669.755,3099.45,1823.934,21.712,10.003,26.518,213.617,1033.598,84.767,392.28,223.348,2.748,1.225,10.339,122.62,1357.211,111.059,513.95,293.277,3.6,1.608
Asia,2020.0,4663086623.0,96302799414886.4,5.907,9.619,36.982,172.452,53.801,250.88,1.731,0.205,608.481,-0.062,-21.453,7374.31,34387.047,1608.377,7500.0,-0.697,-216.512,6616.207,30851.947,51.753,40.923,14501.62,14491.85,18.704,-0.422,-356.023,18019.92,1.5210000000000001,-1.293,-960.516,2254.093,10511.03,15724.594,73325.141,72.531,87.262,2.803,420.673,15428.795,554.459,2585.49,3308.709,-0.259,-34.973,2891.663,13484.073,17.841,18.361,8818.01,2.568,111.745,5210.899,424.854,1981.13,1117.479,13.671,6.201,6.218,604.49,10703.306,853.688,3980.82,2295.326,27.469,12.738,9.77,0.067,1.552,19.556,1677.681,142.734,665.58,359.779,4.593,1.997,-5.468,-1359.73,23509.301,91.257,425.54,5041.575,-6.833,-1508.811,4411.943,20573.271,2.936,27.978,885.888,286.53,35.65,12.334,97.994,61.446,7.645,189.979,1.977,0.246,1.054,3107.781,84028.445,7.157,584.935,9025.625,710.954,3315.24,1935.547,22.877,10.741,20.059,202.776,1236.374,100.633,469.26,265.141,3.238,1.471,12.408,162.8,1520.011,124.021,578.32,325.967,3.991,1.809
Asia,2021.0,4693332132.0,96302799414886.4,8.219,14.173,39.764,186.625,62.572,293.67,1.883,0.211,603.642,4.824,1658.812,7680.228,36045.859,1717.162,8059.21,4.154,1281.504,6846.618,32133.451,51.669,40.804,15615.699,15597.829,19.218,5.131,4311.094,18822.35,1.5210000000000001,4.452,3264.375,2388.484,11209.949,16318.793,76589.516,71.869,86.699,5.205,803.008,16231.803,574.551,2696.56,3458.482,4.453,600.471,3000.969,14084.544,17.288,18.374,9415.51,-1.836,-114.37,5096.529,415.394,1949.58,1085.908,12.499,5.769,9.977,1046.721,11750.026,934.918,4387.88,2503.557,28.131,13.301,17.87,0.114,9.692,155.871,1833.552,155.565,730.12,390.672,4.681,2.076,3.414,802.549,24311.85,96.771,454.18,5180.083,0.563,115.865,4408.198,20689.137,2.912,27.521,1034.866,330.37,36.7,16.398,148.978,70.391,7.82,220.497,2.118,0.235,1.171,3323.402,88339.539,10.031,890.85,9916.475,779.352,3657.76,2112.886,23.45,11.225,24.635,298.947,1535.321,126.215,592.37,327.128,3.798,1.738,36.23,543.123,2063.134,167.352,785.44,439.588,5.036,2.335
